gen_model,model_label,task_type,domain,outcome_kind,n,outcome_unique,signature_family,layer,behavior,behavior_label,shapley_gain,shapley_ci_low,shapley_ci_high,shapley_p_value,shapley_unit,direction_effect,direction_ci_low,direction_ci_high,direction_unit,shapley_q_value,supported,amount_supported,timing_supported,parent_block_supported
qwen35_4b,Qwen3.5 4B,planning,Planning,binary,429,2,conversational,timing,Reconciliation,Reconciliation,-0.003076045127125636,-0.00895376728921449,0.0024286645732577465,0.8501498501498501,bits/trace,-0.018290418024187294,-0.04293182131715581,0.0077346463970120625,high-minus-low conditional timing centroid; positive means later,1.0,False,False,False,False
qwen35_4b,Qwen3.5 4B,planning,Planning,binary,429,2,cognitive,amount,verification,Verification,0.021588429476919684,-0.002134862599460049,0.046906097860804026,0.053946053946053944,bits/trace,0.29038675611234815,0.005892678563118184,0.5530643455945629,standardized high-minus-low outcome rate difference,0.8847926267281105,False,False,False,False
qwen35_4b,Qwen3.5 4B,planning,Planning,binary,429,2,cognitive,amount,backtracking,Backtracking,-0.008971640715811063,-0.016347905707629194,-0.002371830341930198,0.9920079920079921,bits/trace,0.19343286916073435,-0.043980670319170516,0.44927767165968857,standardized high-minus-low outcome rate difference,1.0,False,False,False,False
qwen35_4b,Qwen3.5 4B,planning,Planning,binary,429,2,cognitive,amount,subgoal,Subgoal setting,0.0008492640212386933,-0.01034559904487209,0.01296659682234294,0.4565434565434565,bits/trace,0.6129458529636143,0.4615805794622008,0.753767213169037,standardized high-minus-low outcome rate difference,1.0,False,False,False,False
qwen35_4b,Qwen3.5 4B,planning,Planning,binary,429,2,cognitive,amount,backward_chaining,Backward chaining,-0.002841146693506668,-0.009932145391383828,0.001573533167523774,0.6983016983016983,bits/trace,0.1474379242401618,-0.11065097293828671,0.3614135568402156,standardized high-minus-low outcome rate difference,1.0,False,False,False,False
qwen35_4b,Qwen3.5 4B,planning,Planning,binary,429,2,cognitive,timing,verification,Verification,-0.00693978624464917,-0.019734918223056078,0.004564177901222686,0.8891108891108891,bits/trace,0.01918292097335983,-0.0005217931403877605,0.03855724340413767,high-minus-low conditional timing centroid; positive means later,1.0,False,False,False,False
qwen35_4b,Qwen3.5 4B,planning,Planning,binary,429,2,cognitive,timing,backtracking,Backtracking,-0.004207999770442309,-0.007232114891308796,-0.0010210992335784208,0.999000999000999,bits/trace,-0.06326556739034728,-0.12949149098992827,0.004950619079353748,high-minus-low conditional timing centroid; positive means later,1.0,False,False,False,False
qwen35_4b,Qwen3.5 4B,planning,Planning,binary,429,2,cognitive,timing,subgoal,Subgoal setting,0.005457209232124407,-0.008672740751023542,0.020360559963491984,0.25074925074925075,bits/trace,0.10958845023782782,0.05011187891446353,0.16684983890297422,high-minus-low conditional timing centroid; positive means later,1.0,False,False,False,False
qwen35_4b,Qwen3.5 4B,planning,Planning,binary,429,2,cognitive,timing,backward_chaining,Backward chaining,-0.001731417324255658,-0.006969082387741989,0.0032029371211816727,0.7352647352647352,bits/trace,0.07549622638380493,-0.05082989701226585,0.18635166565819572,high-minus-low conditional timing centroid; positive means later,1.0,False,False,False,False
qwen35_4b,Qwen3.5 4B,moral,Moral,continuous,420,308,conversational,amount,Question_and_Answering,Question–answer,-0.0069174740991303435,-0.01634805637431477,0.00020442736034443588,0.954045954045954,delta R2,0.02773455610071487,-0.16565090457295772,0.22612473525301413,standardized high-minus-low outcome rate difference,1.0,False,False,False,False
qwen35_4b,Qwen3.5 4B,moral,Moral,continuous,420,308,conversational,amount,Perspective_Shift,Perspective shift,-0.007970807422074625,-0.018353883592916564,0.002441048571708772,0.9180819180819181,delta R2,0.06553118386793674,-0.11324215856289754,0.2456526844036208,standardized high-minus-low outcome rate difference,1.0,False,False,False,False
qwen35_4b,Qwen3.5 4B,moral,Moral,continuous,420,308,conversational,amount,Conflict_of_Perspectives,Perspective conflict,-0.004698225341452301,-0.0140132984421707,0.00470339895672879,0.8421578421578422,delta R2,-0.04463742992429675,-0.2560273941181701,0.1667234482615573,standardized high-minus-low outcome rate difference,1.0,False,False,False,False
qwen35_4b,Qwen3.5 4B,moral,Moral,continuous,420,308,conversational,amount,Reconciliation,Reconciliation,-0.00018708694725021643,-0.02047776082972365,0.019391899634402635,0.5074925074925075,delta R2,-0.14380039496026925,-0.34491565923802464,0.039434573458247406,standardized high-minus-low outcome rate difference,1.0,False,False,False,False
qwen35_4b,Qwen3.5 4B,moral,Moral,continuous,420,308,conversational,timing,Question_and_Answering,Question–answer,-0.0023361655413446417,-0.015220919308646474,0.010180735904722777,0.6253746253746254,delta R2,0.009335942225950467,-0.02587846897160723,0.04363420670565364,high-minus-low conditional timing centroid; positive means later,1.0,False,False,False,False
qwen35_4b,Qwen3.5 4B,moral,Moral,continuous,420,308,conversational,timing,Perspective_Shift,Perspective shift,0.00472645566549672,-0.019929488674968108,0.029513346022410965,0.34165834165834164,delta R2,0.0023726286248100803,-0.012515057203954762,0.017479531808812163,high-minus-low conditional timing centroid; positive means later,1.0,False,False,False,False
qwen35_4b,Qwen3.5 4B,moral,Moral,continuous,420,308,conversational,timing,Conflict_of_Perspectives,Perspective conflict,0.006909902884996907,-0.01748519845090585,0.03191196862732423,0.27972027972027974,delta R2,0.0317253731716477,0.0026089776313379053,0.06239138094614356,high-minus-low conditional timing centroid; positive means later,1.0,False,False,False,False
qwen35_4b,Qwen3.5 4B,moral,Moral,continuous,420,308,conversational,timing,Reconciliation,Reconciliation,0.004147218095300586,-0.014918055374598754,0.02251388059618905,0.32367632367632365,delta R2,0.008532449039570067,-0.021578410671144726,0.03982768186400781,high-minus-low conditional timing centroid; positive means later,1.0,False,False,False,False
qwen35_4b,Qwen3.5 4B,moral,Moral,continuous,420,308,cognitive,amount,verification,Verification,0.03747017907163463,-0.0097899061994288,0.08366692595365748,0.06593406593406594,delta R2,-0.2977754586797895,-0.4771761396765515,-0.12241000515075218,standardized high-minus-low outcome rate difference,0.8847926267281105,False,False,False,False
qwen35_4b,Qwen3.5 4B,moral,Moral,continuous,420,308,cognitive,amount,backtracking,Backtracking,-0.01456271778286171,-0.034249658029932045,0.002458455216592568,0.9280719280719281,delta R2,-0.09258372606051057,-0.2723049460282086,0.08922403293587369,standardized high-minus-low outcome rate difference,1.0,False,False,False,False
qwen35_4b,Qwen3.5 4B,moral,Moral,continuous,420,308,cognitive,amount,subgoal,Subgoal setting,-0.00426479756399203,-0.012814976892879767,0.004256032360495676,0.8251748251748252,delta R2,-0.08595123573772855,-0.2831440847457626,0.11364577730267368,standardized high-minus-low outcome rate difference,1.0,False,False,False,False
qwen35_4b,Qwen3.5 4B,moral,Moral,continuous,420,308,cognitive,amount,backward_chaining,Backward chaining,0.026824142918149,0.0010888386997410016,0.06357801317156551,0.03996003996003996,delta R2,-0.1806600998263549,-0.3762233960756732,-0.017416684655012463,standardized high-minus-low outcome rate difference,0.7403123192596877,False,False,False,False
qwen35_4b,Qwen3.5 4B,moral,Moral,continuous,420,308,cognitive,timing,verification,Verification,-0.007714544007385876,-0.024960040798779004,0.008360738185468997,0.7912087912087912,delta R2,0.02503982774303326,-0.009680842201374995,0.058882997292360205,high-minus-low conditional timing centroid; positive means later,1.0,False,False,False,False
qwen35_4b,Qwen3.5 4B,moral,Moral,continuous,420,308,cognitive,timing,backtracking,Backtracking,0.008521028467846217,-0.01161251682991283,0.03021693011122767,0.19480519480519481,delta R2,0.03437763657326909,-0.0088959753570666,0.07897772433197651,high-minus-low conditional timing centroid; positive means later,1.0,False,False,False,False
qwen35_4b,Qwen3.5 4B,moral,Moral,continuous,420,308,cognitive,timing,subgoal,Subgoal setting,0.0018796190999592114,-0.010181665761815995,0.01312398319629118,0.37462537462537465,delta R2,-0.0035441212993750915,-0.024350621504117185,0.01696658111799245,high-minus-low conditional timing centroid; positive means later,1.0,False,False,False,False
qwen35_4b,Qwen3.5 4B,moral,Moral,continuous,420,308,cognitive,timing,backward_chaining,Backward chaining,-0.0022383101908735365,-0.0041603464051903636,-0.0004579673282629276,0.991008991008991,delta R2,,,,high-minus-low conditional timing centroid; positive means later,1.0,False,False,False,False
qwen35_4b,Qwen3.5 4B,idea,Idea,continuous,161,6,conversational,amount,Question_and_Answering,Question–answer,-0.008576823132239966,-0.01822387220392971,0.00043435043237284083,0.964035964035964,delta R2,0.07256819258656146,-0.4778912624004078,0.5898861763047105,standardized high-minus-low outcome rate difference,1.0,False,False,False,False
qwen35_4b,Qwen3.5 4B,idea,Idea,continuous,161,6,conversational,amount,Perspective_Shift,Perspective shift,-0.018216676694287434,-0.04083060738559161,0.0020127184036939703,0.952047952047952,delta R2,0.16846847474729346,-0.20738252271407928,0.5173583865233355,standardized high-minus-low outcome rate difference,1.0,False,False,False,False
qwen35_4b,Qwen3.5 4B,idea,Idea,continuous,161,6,conversational,amount,Conflict_of_Perspectives,Perspective conflict,-0.023747566039095537,-0.04512776346283455,-0.00626201881428691,0.999000999000999,delta R2,-0.2296195773808937,-0.6246402853848061,0.18853877464473678,standardized high-minus-low outcome rate difference,1.0,False,False,False,False
qwen35_4b,Qwen3.5 4B,idea,Idea,continuous,161,6,conversational,amount,Reconciliation,Reconciliation,0.00014384015536823223,-0.01955055156695316,0.018706895646982392,0.4975024975024975,delta R2,-0.045599221212209065,-0.4063023371907394,0.3646217353895465,standardized high-minus-low outcome rate difference,1.0,False,False,False,False
qwen35_4b,Qwen3.5 4B,idea,Idea,continuous,161,6,conversational,timing,Question_and_Answering,Question–answer,-0.014131155421300823,-0.04440509922416062,0.0157122820738679,0.7942057942057942,delta R2,0.03917172100563332,-0.03593133978071242,0.11251444588981899,high-minus-low conditional timing centroid; positive means later,1.0,False,False,False,False
qwen35_4b,Qwen3.5 4B,idea,Idea,continuous,161,6,conversational,timing,Perspective_Shift,Perspective shift,-0.021205495629572434,-0.04271475896489891,0.003052887556065465,0.954045954045954,delta R2,-0.009666476168256999,-0.02837632320828426,0.009005331305999552,high-minus-low conditional timing centroid; positive means later,1.0,False,False,False,False
qwen35_4b,Qwen3.5 4B,idea,Idea,continuous,161,6,conversational,timing,Conflict_of_Perspectives,Perspective conflict,-0.025236103876700753,-0.05138904792202144,-0.00015500113623591373,0.9600399600399601,delta R2,-0.04399057526591388,-0.07026568976640966,-0.01975811497796672,high-minus-low conditional timing centroid; positive means later,1.0,False,False,False,False
qwen35_4b,Qwen3.5 4B,idea,Idea,continuous,161,6,conversational,timing,Reconciliation,Reconciliation,-0.006891189032697006,-0.015581623259452544,0.0028689561770708,0.9040959040959041,delta R2,-0.0412698875203501,-0.09449863485533368,0.013326060471814477,high-minus-low conditional timing centroid; positive means later,1.0,False,False,False,False
qwen35_4b,Qwen3.5 4B,idea,Idea,continuous,161,6,cognitive,amount,verification,Verification,-0.018084012218808905,-0.03278569490438006,-0.0047883580222219495,0.991008991008991,delta R2,0.036910605076780206,-0.3617316096470745,0.44091248794174553,standardized high-minus-low outcome rate difference,1.0,False,False,False,False
qwen35_4b,Qwen3.5 4B,idea,Idea,continuous,161,6,cognitive,amount,backtracking,Backtracking,-0.014616461386458057,-0.029267338956951314,-0.0011295325477677746,0.972027972027972,delta R2,0.20727721597565799,-0.12449814723339704,0.5514000514398881,standardized high-minus-low outcome rate difference,1.0,False,False,False,False
qwen35_4b,Qwen3.5 4B,idea,Idea,continuous,161,6,cognitive,amount,subgoal,Subgoal setting,-0.0014467169279300516,-0.016986934338264856,0.01459464769481041,0.5594405594405595,delta R2,0.10536475540138418,-0.22469473532580161,0.4389995989318839,standardized high-minus-low outcome rate difference,1.0,False,False,False,False
qwen35_4b,Qwen3.5 4B,idea,Idea,continuous,161,6,cognitive,amount,backward_chaining,Backward chaining,0.002569686457823673,-0.026976020527757733,0.03515140835857094,0.34865134865134867,delta R2,-0.10925953913783056,-0.6880851010812801,0.25439901597509956,standardized high-minus-low outcome rate difference,1.0,False,False,False,False
qwen35_4b,Qwen3.5 4B,idea,Idea,continuous,161,6,cognitive,timing,verification,Verification,-0.01672654897663956,-0.038349788660702676,0.003885236657384437,0.9340659340659341,delta R2,0.010898781293257442,-0.031253887996437364,0.05258910049346939,high-minus-low conditional timing centroid; positive means later,1.0,False,False,False,False
qwen35_4b,Qwen3.5 4B,idea,Idea,continuous,161,6,cognitive,timing,backtracking,Backtracking,-0.017939515130997917,-0.045218846704631804,0.008732763137763564,0.8891108891108891,delta R2,-0.007723625585633664,-0.0364696294045582,0.019850524220516426,high-minus-low conditional timing centroid; positive means later,1.0,False,False,False,False
qwen35_4b,Qwen3.5 4B,idea,Idea,continuous,161,6,cognitive,timing,subgoal,Subgoal setting,-0.024248916033356955,-0.07162469086498101,0.022748824803685484,0.8421578421578422,delta R2,0.028530095506964614,-0.031883852671152596,0.08637528421744495,high-minus-low conditional timing centroid; positive means later,1.0,False,False,False,False
qwen35_4b,Qwen3.5 4B,idea,Idea,continuous,161,6,cognitive,timing,backward_chaining,Backward chaining,-0.04333806591927437,-0.10287375111753409,-0.002378376331839782,0.98001998001998,delta R2,,,,high-minus-low conditional timing centroid; positive means later,1.0,False,False,False,False
qwen35_4b,Qwen3.5 4B,security,Security,binary,182,2,conversational,amount,Question_and_Answering,Question–answer,-0.016200788064308143,-0.03850930667990915,0.0007262603888724164,0.955044955044955,bits/trace,-0.2739024704632205,-0.5625094096674104,0.007355082135553995,standardized high-minus-low outcome rate difference,1.0,False,False,False,False
qwen35_4b,Qwen3.5 4B,security,Security,binary,182,2,conversational,amount,Perspective_Shift,Perspective shift,0.023815394478914117,-0.03530561680198972,0.07861503367474643,0.21078921078921078,bits/trace,-0.31774082341228455,-0.6420836395369458,-0.008538368668165826,standardized high-minus-low outcome rate difference,1.0,False,False,False,False
qwen35_4b,Qwen3.5 4B,security,Security,binary,182,2,conversational,amount,Conflict_of_Perspectives,Perspective conflict,0.0022551378111413715,-0.002553904006236806,0.00705395062011165,0.15884115884115885,bits/trace,-0.22338853086808408,-0.48146052090687036,0.032956350084096225,standardized high-minus-low outcome rate difference,0.9893834978580741,False,False,False,False
qwen35_4b,Qwen3.5 4B,security,Security,binary,182,2,conversational,amount,Reconciliation,Reconciliation,-0.010579971520415109,-0.018512860147660074,-0.0023087732100745824,0.995004995004995,bits/trace,-0.1603096156495606,-0.4298079488412146,0.1008389803414206,standardized high-minus-low outcome rate difference,1.0,False,False,False,False
