gen_model,task_type,quality_class,decile,segments,behavior,positive_segments,prevalence,signature_family,dominance_share,behavior_label,abbreviation
qwen35_4b,security,low,7,1768,verification,245,0.13857466063348417,cognitive,0.7777777777777778,Verification,V
qwen35_4b,security,low,8,1769,verification,189,0.10684002261164499,cognitive,0.7186311787072243,Verification,V
qwen35_4b,security,low,9,1794,verification,234,0.13043478260869565,cognitive,0.7878787878787878,Verification,V
qwen35_4b,security,low,0,1788,Perspective_Shift,362,0.20246085011185683,conversational,0.5886178861788618,Perspective shift,P
qwen35_4b,security,low,1,1765,Perspective_Shift,383,0.2169971671388102,conversational,0.5203804347826088,Perspective shift,P
qwen35_4b,security,low,2,1772,Perspective_Shift,370,0.208803611738149,conversational,0.4913678618857902,Perspective shift,P
qwen35_4b,security,low,3,1761,Perspective_Shift,324,0.1839863713798978,conversational,0.45251396648044695,Perspective shift,P
qwen35_4b,security,low,4,1763,Perspective_Shift,320,0.18150879183210436,conversational,0.4545454545454546,Perspective shift,P
qwen35_4b,security,low,5,1775,Perspective_Shift,332,0.18704225352112677,conversational,0.4541723666210671,Perspective shift,P
qwen35_4b,security,low,6,1765,Perspective_Shift,267,0.15127478753541077,conversational,0.3880813953488372,Perspective shift,P
qwen35_4b,security,low,7,1768,Perspective_Shift,273,0.15441176470588236,conversational,0.4020618556701031,Perspective shift,P
qwen35_4b,security,low,8,1769,Perspective_Shift,286,0.16167326172979085,conversational,0.41935483870967744,Perspective shift,P
qwen35_4b,security,low,9,1794,Perspective_Shift,247,0.13768115942028986,conversational,0.3835403726708074,Perspective shift,P
qwen35_9b,code,all,0,7285,verification,545,0.07481125600549074,cognitive,0.461864406779661,Verification,V
qwen35_9b,code,all,1,7231,verification,908,0.12557046051721754,cognitive,0.6296809986130375,Verification,V
qwen35_9b,code,all,2,7236,verification,895,0.12368711995577668,cognitive,0.6402002861230329,Verification,V
qwen35_9b,code,all,3,7224,verification,1004,0.1389811738648948,cognitive,0.6839237057220708,Verification,V
qwen35_9b,code,all,4,7217,verification,1055,0.146182624359152,cognitive,0.7270847691247415,Verification,V
qwen35_9b,code,all,5,7246,verification,1080,0.14904775048302513,cognitive,0.700843608046723,Verification,V
qwen35_9b,code,all,6,7240,verification,1071,0.14792817679558012,cognitive,0.7411764705882353,Verification,V
qwen35_9b,code,all,7,7200,verification,1012,0.14055555555555554,cognitive,0.7524163568773234,Verification,V
qwen35_9b,code,all,8,7247,verification,1188,0.16392990202842556,cognitive,0.782608695652174,Verification,V
qwen35_9b,code,all,9,7281,verification,1323,0.18170580964153277,cognitive,0.8546511627906976,Verification,V
qwen35_9b,code,all,0,7285,Perspective_Shift,729,0.10006863417982155,conversational,0.41944764096662834,Perspective shift,P
qwen35_9b,code,all,1,7231,Perspective_Shift,649,0.08975245470889227,conversational,0.33419155509783727,Perspective shift,P
qwen35_9b,code,all,2,7236,Perspective_Shift,643,0.0888612493090105,conversational,0.333160621761658,Perspective shift,P
qwen35_9b,code,all,3,7224,Perspective_Shift,696,0.09634551495016612,conversational,0.37785016286644957,Perspective shift,P
qwen35_9b,code,all,4,7217,Perspective_Shift,703,0.09740889566301787,conversational,0.3678702250130822,Perspective shift,P
qwen35_9b,code,all,5,7246,Perspective_Shift,807,0.11137179133314933,conversational,0.4032983508245877,Perspective shift,P
qwen35_9b,code,all,6,7240,Perspective_Shift,750,0.10359116022099447,conversational,0.3738783649052841,Perspective shift,P
qwen35_9b,code,all,7,7200,Perspective_Shift,773,0.10736111111111112,conversational,0.39040404040404036,Perspective shift,P
qwen35_9b,code,all,8,7247,Perspective_Shift,733,0.10114530150407065,conversational,0.3901011176157531,Perspective shift,P
qwen35_9b,code,all,9,7281,Perspective_Shift,682,0.09366845213569565,conversational,0.4289308176100629,Perspective shift,P
qwen35_9b,code,high,0,3226,verification,249,0.07718536887786732,cognitive,0.45604395604395603,Verification,V
qwen35_9b,code,high,1,3191,verification,492,0.1541836414916954,cognitive,0.6871508379888268,Verification,V
qwen35_9b,code,high,2,3194,verification,494,0.15466499686912963,cognitive,0.7138728323699423,Verification,V
qwen35_9b,code,high,3,3190,verification,599,0.1877742946708464,cognitive,0.7976031957390146,Verification,V
qwen35_9b,code,high,4,3185,verification,596,0.18712715855572998,cognitive,0.8021534320323015,Verification,V
qwen35_9b,code,high,5,3199,verification,623,0.19474835886214442,cognitive,0.8038709677419356,Verification,V
qwen35_9b,code,high,6,3200,verification,612,0.19125,cognitive,0.827027027027027,Verification,V
qwen35_9b,code,high,7,3164,verification,554,0.17509481668773705,cognitive,0.8318318318318318,Verification,V
qwen35_9b,code,high,8,3201,verification,627,0.1958762886597938,cognitive,0.860082304526749,Verification,V
qwen35_9b,code,high,9,3215,verification,656,0.2040435458786936,cognitive,0.9136490250696379,Verification,V
qwen35_9b,code,high,0,3226,Perspective_Shift,308,0.09547427154370738,conversational,0.43874643874643876,Perspective shift,P
qwen35_9b,code,high,1,3191,Perspective_Shift,281,0.08806016922594798,conversational,0.32712456344586727,Perspective shift,P
qwen35_9b,code,high,2,3194,Perspective_Shift,307,0.09611772072636193,conversational,0.35532407407407407,Perspective shift,P
qwen35_9b,code,high,3,3190,Perspective_Shift,302,0.09467084639498433,conversational,0.3651753325272068,Perspective shift,P
qwen35_9b,code,high,4,3185,Perspective_Shift,305,0.09576138147566719,conversational,0.35097813578826237,Perspective shift,P
qwen35_9b,code,high,5,3199,Perspective_Shift,340,0.10628321350422007,conversational,0.38768529076396807,Perspective shift,P
qwen35_9b,code,high,6,3200,Perspective_Shift,350,0.109375,conversational,0.39062499999999994,Perspective shift,P
qwen35_9b,code,high,7,3164,Perspective_Shift,319,0.10082174462705436,conversational,0.38902439024390245,Perspective shift,P
qwen35_9b,code,high,8,3201,Perspective_Shift,309,0.09653233364573571,conversational,0.3572254335260116,Perspective shift,P
qwen35_9b,code,high,9,3215,Perspective_Shift,314,0.09766718506998445,conversational,0.44039270687237025,Perspective shift,P
qwen35_9b,code,incomplete,0,252,verification,15,0.05952380952380952,cognitive,0.5357142857142857,Verification,V
qwen35_9b,code,incomplete,1,252,verification,22,0.0873015873015873,cognitive,0.5945945945945946,Verification,V
qwen35_9b,code,incomplete,2,252,verification,16,0.06349206349206349,cognitive,0.5333333333333333,Verification,V
qwen35_9b,code,incomplete,3,251,verification,14,0.055776892430278883,cognitive,0.5833333333333334,Verification,V
qwen35_9b,code,incomplete,4,252,verification,20,0.07936507936507936,cognitive,0.6666666666666666,Verification,V
qwen35_9b,code,incomplete,5,252,verification,21,0.08333333333333333,cognitive,0.5675675675675677,Verification,V
qwen35_9b,code,incomplete,6,251,verification,18,0.07171314741035857,cognitive,0.5454545454545455,Verification,V
qwen35_9b,code,incomplete,7,252,verification,21,0.08333333333333333,cognitive,0.6363636363636365,Verification,V
qwen35_9b,code,incomplete,8,252,verification,34,0.1349206349206349,cognitive,0.7083333333333334,Verification,V
qwen35_9b,code,incomplete,9,253,verification,32,0.12648221343873517,cognitive,0.5818181818181818,Verification,V
qwen35_9b,code,incomplete,0,252,Perspective_Shift,21,0.08333333333333333,conversational,0.31818181818181823,Perspective shift,P
qwen35_9b,code,incomplete,1,252,Question_and_Answering,21,0.08333333333333333,conversational,0.375,Question–answer,Q
qwen35_9b,code,incomplete,2,252,Question_and_Answering,21,0.08333333333333333,conversational,0.3620689655172414,Question–answer,Q
qwen35_9b,code,incomplete,3,251,Question_and_Answering,17,0.06772908366533864,conversational,0.3953488372093023,Question–answer,Q
qwen35_9b,code,incomplete,4,252,Perspective_Shift,16,0.06349206349206349,conversational,0.32,Perspective shift,P
qwen35_9b,code,incomplete,5,252,Perspective_Shift,23,0.09126984126984126,conversational,0.38333333333333336,Perspective shift,P
qwen35_9b,code,incomplete,6,251,Perspective_Shift,21,0.08366533864541832,conversational,0.3442622950819672,Perspective shift,P
qwen35_9b,code,incomplete,7,252,Question_and_Answering,27,0.10714285714285714,conversational,0.375,Question–answer,Q
qwen35_9b,code,incomplete,8,252,Question_and_Answering,29,0.11507936507936507,conversational,0.3625,Question–answer,Q
qwen35_9b,code,incomplete,9,253,Question_and_Answering,33,0.13043478260869565,conversational,0.32673267326732675,Question–answer,Q
qwen35_9b,code,low,0,3587,verification,268,0.07471424588792863,cognitive,0.46206896551724136,Verification,V
qwen35_9b,code,low,1,3570,verification,373,0.10448179271708684,cognitive,0.5712098009188361,Verification,V
qwen35_9b,code,low,2,3571,verification,365,0.10221226547185662,cognitive,0.5676516329704511,Verification,V
qwen35_9b,code,low,3,3565,verification,380,0.10659186535764376,cognitive,0.5697151424287856,Verification,V
qwen35_9b,code,low,4,3563,verification,422,0.11843951726073533,cognitive,0.650231124807396,Verification,V
qwen35_9b,code,low,5,3575,verification,421,0.11776223776223776,cognitive,0.6066282420749279,Verification,V
qwen35_9b,code,low,6,3571,verification,428,0.11985438252590311,cognitive,0.6625386996904026,Verification,V
qwen35_9b,code,low,7,3565,verification,416,0.11669004207573633,cognitive,0.6720516962843295,Verification,V
qwen35_9b,code,low,8,3576,verification,508,0.14205816554809844,cognitive,0.7134831460674157,Verification,V
qwen35_9b,code,low,9,3593,verification,575,0.16003339827442248,cognitive,0.8053221288515405,Verification,V
qwen35_9b,code,low,0,3587,Perspective_Shift,372,0.10370783384443825,conversational,0.4083424807903403,Perspective shift,P
qwen35_9b,code,low,1,3570,Perspective_Shift,319,0.08935574229691877,conversational,0.33298538622129437,Perspective shift,P
qwen35_9b,code,low,2,3571,Perspective_Shift,298,0.0834500140016802,conversational,0.3156779661016949,Perspective shift,P
qwen35_9b,code,low,3,3565,Perspective_Shift,363,0.10182328190743338,conversational,0.39370932754880694,Perspective shift,P
qwen35_9b,code,low,4,3563,Perspective_Shift,362,0.10159977547010945,conversational,0.38841201716738194,Perspective shift,P
qwen35_9b,code,low,5,3575,Perspective_Shift,417,0.11664335664335665,conversational,0.4153386454183267,Perspective shift,P
qwen35_9b,code,low,6,3571,Perspective_Shift,358,0.10025203024362923,conversational,0.354806739345887,Perspective shift,P
qwen35_9b,code,low,7,3565,Perspective_Shift,423,0.11865357643758766,conversational,0.41592920353982304,Perspective shift,P
qwen35_9b,code,low,8,3576,Perspective_Shift,385,0.10766219239373602,conversational,0.4320987654320988,Perspective shift,P
qwen35_9b,code,low,9,3593,Perspective_Shift,315,0.08767047035903144,conversational,0.42857142857142855,Perspective shift,P
qwen35_9b,gpqa,all,0,36477,verification,3908,0.10713600350906051,cognitive,0.47571515520389535,Verification,V
qwen35_9b,gpqa,all,1,36244,verification,5951,0.16419269396313874,cognitive,0.6301355357899195,Verification,V
qwen35_9b,gpqa,all,2,36294,verification,6433,0.17724692786686505,cognitive,0.6687805385175174,Verification,V
qwen35_9b,gpqa,all,3,36249,verification,6571,0.18127396617837732,cognitive,0.6800165580047604,Verification,V
qwen35_9b,gpqa,all,4,36226,verification,6640,0.18329376690774582,cognitive,0.6926045686867632,Verification,V
qwen35_9b,gpqa,all,5,36342,verification,6860,0.18876231357657805,cognitive,0.7064154052105859,Verification,V
qwen35_9b,gpqa,all,6,36298,verification,6980,0.19229709625874705,cognitive,0.715897435897436,Verification,V
qwen35_9b,gpqa,all,7,36245,verification,7050,0.19450958752931438,cognitive,0.723373691770983,Verification,V
qwen35_9b,gpqa,all,8,36293,verification,7276,0.2004794312952911,cognitive,0.7392806340174761,Verification,V
qwen35_9b,gpqa,all,9,36520,verification,7689,0.2105421686746988,cognitive,0.7656841266679945,Verification,V
qwen35_9b,gpqa,all,0,36477,Perspective_Shift,5364,0.14705156674068592,conversational,0.4519716885743175,Perspective shift,P
qwen35_9b,gpqa,all,1,36244,Perspective_Shift,5624,0.1551705109811279,conversational,0.389446714216467,Perspective shift,P
qwen35_9b,gpqa,all,2,36294,Perspective_Shift,5631,0.15514961150603407,conversational,0.37761534334763946,Perspective shift,P
qwen35_9b,gpqa,all,3,36249,Perspective_Shift,5650,0.15586636872741316,conversational,0.3665023352361183,Perspective shift,P
qwen35_9b,gpqa,all,4,36226,Perspective_Shift,5469,0.150968917352178,conversational,0.3585994361025507,Perspective shift,P
qwen35_9b,gpqa,all,5,36342,Perspective_Shift,5656,0.15563260139783172,conversational,0.36288977287309127,Perspective shift,P
qwen35_9b,gpqa,all,6,36298,Perspective_Shift,5707,0.15722629345969474,conversational,0.3689552624773726,Perspective shift,P
qwen35_9b,gpqa,all,7,36245,Perspective_Shift,5656,0.1560491102220996,conversational,0.3714698541967687,Perspective shift,P
qwen35_9b,gpqa,all,8,36293,Perspective_Shift,5437,0.14980850301711074,conversational,0.3658569409864747,Perspective shift,P
qwen35_9b,gpqa,all,9,36520,Perspective_Shift,5093,0.1394578313253012,conversational,0.35590496156533896,Perspective shift,P
qwen35_9b,gpqa,high,0,25678,verification,2755,0.10729028740556118,cognitive,0.47863099374565676,Verification,V
qwen35_9b,gpqa,high,1,25499,verification,4422,0.17341856543393858,cognitive,0.6524048391856004,Verification,V
qwen35_9b,gpqa,high,2,25537,verification,4778,0.18710106903708346,cognitive,0.6906620410523273,Verification,V
qwen35_9b,gpqa,high,3,25497,verification,4801,0.1882966623524336,cognitive,0.6890068886337544,Verification,V
qwen35_9b,gpqa,high,4,25485,verification,5007,0.19646851088875808,cognitive,0.7135528003420264,Verification,V
qwen35_9b,gpqa,high,5,25578,verification,5013,0.1959887403237157,cognitive,0.7122762148337596,Verification,V
qwen35_9b,gpqa,high,6,25530,verification,5204,0.20383862122992558,cognitive,0.72895363496288,Verification,V
qwen35_9b,gpqa,high,7,25504,verification,5209,0.20424247176913427,cognitive,0.7412836203216167,Verification,V
qwen35_9b,gpqa,high,8,25532,verification,5398,0.2114209619301269,cognitive,0.7508693837807762,Verification,V
qwen35_9b,gpqa,high,9,25715,verification,5758,0.22391600233326853,cognitive,0.7884431055730522,Verification,V
qwen35_9b,gpqa,high,0,25678,Perspective_Shift,3559,0.13860113716021497,conversational,0.4610700867988081,Perspective shift,P
qwen35_9b,gpqa,high,1,25499,Perspective_Shift,3832,0.15028040315306482,conversational,0.39141981613891724,Perspective shift,P
qwen35_9b,gpqa,high,2,25537,Perspective_Shift,3899,0.152680424482124,conversational,0.37983438869946423,Perspective shift,P
qwen35_9b,gpqa,high,3,25497,Perspective_Shift,3952,0.15499862728948505,conversational,0.3656550703182828,Perspective shift,P
qwen35_9b,gpqa,high,4,25485,Perspective_Shift,3786,0.14855797527957623,conversational,0.35649717514124296,Perspective shift,P
qwen35_9b,gpqa,high,5,25578,Perspective_Shift,3934,0.1538040503557745,conversational,0.3628147191736604,Perspective shift,P
qwen35_9b,gpqa,high,6,25530,Perspective_Shift,4009,0.15703094398746573,conversational,0.36333152075403297,Perspective shift,P
qwen35_9b,gpqa,high,7,25504,Perspective_Shift,3923,0.153819008782936,conversational,0.36898043641835965,Perspective shift,P
qwen35_9b,gpqa,high,8,25532,Perspective_Shift,3697,0.14479868400438664,conversational,0.3570600734015839,Perspective shift,P
qwen35_9b,gpqa,high,9,25715,Perspective_Shift,3489,0.13567956445654286,conversational,0.34896979395879174,Perspective shift,P
qwen35_9b,gpqa,incomplete,0,914,verification,117,0.12800875273522977,cognitive,0.4915966386554622,Verification,V
qwen35_9b,gpqa,incomplete,1,911,verification,164,0.1800219538968167,cognitive,0.6142322097378277,Verification,V
qwen35_9b,gpqa,incomplete,2,912,verification,179,0.1962719298245614,cognitive,0.6236933797909407,Verification,V
qwen35_9b,gpqa,incomplete,3,912,verification,196,0.2149122807017544,cognitive,0.6599326599326599,Verification,V
qwen35_9b,gpqa,incomplete,4,911,verification,120,0.13172338090010977,cognitive,0.547945205479452,Verification,V
qwen35_9b,gpqa,incomplete,5,912,verification,202,0.22149122807017543,cognitive,0.6755852842809364,Verification,V
